265	341
381	122
495	422
71	341
487	366
376	150
211	290
246	274
189	286
474	444
351	71
89	99
397	317
219	207
61	267
334	462
385	480
99	322
164	50
428	62
447	284
62	27
121	156
35	181
222	59
34	386
468	206
443	380
311	129
111	328
227	292
1	367
94	192
43	194
287	207
207	152
137	127
395	201
90	233
252	11
247	173
122	461
343	447
329	479
353	57
116	191
62	481
448	392
485	58
10	426
20	491
401	371
12	482
406	447
173	473
486	366
25	424
12	137
172	365
425	396
395	348
441	155
68	219
106	344
73	65
260	106
376	259
345	230
171	498
456	292
33	300
441	49
143	218
332	136
66	430
460	113
25	192
81	397
210	291
156	226
445	117
408	282
48	295
357	300
409	474
57	285
85	83
350	431
160	324
17	349
388	16
127	282
232	339
181	473
309	37
211	111
71	486
115	377
461	299
435	339
431	308
454	279
478	261
442	268
395	387
214	155
256	279
435	176
249	84
163	184
364	479
500	323
32	296
55	22
25	320
244	222
274	237
88	52
439	318
119	235
345	212
62	28
217	455
131	207
496	34
103	68
390	295
359	15
45	96
283	299
29	380
284	380
171	250
41	431
227	30
420	219
126	164
328	185
254	243
436	225
120	422
288	239
411	264
67	213
342	332
286	185
190	378
249	203
339	249
70	25
139	179
270	390
381	169
294	184
345	38
481	288
46	344
53	134
53	186
201	178
300	166
254	477
67	400
436	12
240	12
169	63
419	428
273	100
63	496
54	396
444	205
49	170
299	187
449	9
238	374
21	491
426	387
266	389
392	492
236	114
300	486
449	52
477	300
410	276
51	318
89	58
137	182
26	285
148	416
359	289
127	423
473	43
184	218
165	382
62	486
170	126
10	178
303	361
39	231
276	300
461	465
301	50
247	320
364	212
228	468
19	480
299	129
4	429
473	48
106	329
444	100
410	161
358	58
113	208
89	139
138	176
59	335
199	481
295	118
449	479
13	487
459	412
438	362
236	170
60	80
473	177
267	145
149	13
132	92
57	159
395	332
23	323
186	178
394	112
498	470
355	433
468	40
155	184
114	439
108	266
406	120
425	150
50	281
436	120
416	475
87	473
71	112
399	0
405	53
329	310
413	321
202	173
215	46
188	449
445	465
500	263
254	459
264	170
45	191
83	225
164	404
404	318
266	132
336	330
384	61
223	180
413	248
18	342
31	103
274	443
364	198
377	451
423	33
346	187
500	413
56	479
400	496
41	463
394	402
460	470
240	261
252	277
107	40
50	375
444	106
234	486
158	21
446	165
308	69
487	317
88	101
460	132
372	100
243	301
194	403
414	257
365	188
326	449
67	315
58	492
219	105
1	293
366	287
497	280
418	343
344	111
227	46
248	499
78	399
209	359
405	233
74	40
168	205
461	242
114	488
177	467
268	192
139	235
281	164
467	476
429	94
214	189
231	394
264	221
136	23
241	360
347	178
305	399
194	385
247	489
71	337
440	35
245	110
398	234
249	358
421	341
0	372
54	52
178	252
63	452
181	42
90	235
229	137
300	463
494	257
476	382
301	255
306	16
22	358
402	10
248	61
190	175
344	378
43	356
352	362
45	38
137	255
99	6
59	34
114	156
324	59
193	173
432	406
470	150
319	284
379	360
461	76
426	26
43	73
288	147
13	242
415	94
142	458
444	339
428	121
335	193
326	149
428	196
351	296
115	264
176	474
202	183
127	34
115	187
251	351
373	431
273	414
15	108
411	69
266	22
407	7
312	46
415	222
257	447
356	167
437	202
73	159
303	393
318	216
369	9
384	420
160	167
71	7
12	335
185	480
271	477
194	258
192	74
348	232
140	173
402	259
207	192
499	204
146	165
80	134
14	44
0	462
421	351
448	342
484	252
160	414
218	279
290	468
449	172
33	386
20	500
447	208
258	338
304	249
465	390
448	47
295	240
374	382
124	333
8	282
398	339
111	132
360	467
454	337
219	259
441	406
158	254
356	197
443	340
149	52
4	363
434	146
270	249
91	103
365	498
490	65
173	386
444	65
128	422
205	64
164	186
437	19
427	460
30	294
19	275
14	367
341	330
431	88
141	286
333	330
321	40
400	340
347	293
129	80
31	397
46	16
227	208
373	429
264	268
139	118
223	333
450	78
324	74
314	424
419	250
372	6
426	482
34	180
453	459
128	493
36	116
61	168
497	283
316	483
44	173
490	187
344	175
201	46
328	361
4	203
434	51
26	311
373	71
376	296
470	484
187	300
32	416
380	448
106	304
117	266
467	1
212	62
398	112
417	301
141	299
261	292
9	476
413	206
21	307
88	362
144	76
273	219
136	332
481	43
2	104
180	51
397	1
349	497
456	459
137	12
77	183
474	167
246	360
304	75
218	1
161	85
429	72
495	135
459	225
329	357
378	444
63	97
212	176
363	403
39	90
102	161
9	408
221	82
330	289
117	215
366	2
357	473
446	174
358	58
133	350
379	399
227	240
426	336
491	164
407	101
481	12
272	72
293	319
290	162
156	297
372	144
449	63
258	32
114	214
52	223
299	362
352	327
435	332
301	4
350	274
26	372
189	143
141	384
144	46
143	306
209	314
200	65
261	389
69	422
362	54
489	82
364	473
362	254
27	55
209	258
204	269
473	199
311	134
2	370
448	470
450	170
8	346
421	207
321	248
162	432
164	453
400	24
252	353
135	182
200	403
127	468
68	275
160	178
239	129
